thread_count,gsm,tensile_strength,shrinkage_percent,color_fastness,fabric_thickness,defect_count,elongation_percent,moisture_absorption,fabric_type,weave_type,finish_type,production_method,inspection_time_minutes,machine_temperature,fabric_quality
248.0,119.0,49.6677314992675,7.340289553500177,1,0.8747526304040217,11,14.658756383427397,3.130056628672756,4,1,1,1,53.44548714070356,35.486659725754954,1
299.0,302.0,99.7197599573554,9.524138599827133,3,1.1996511142794604,6,5.484065136228504,5.439567184996697,0,1,1,1,5.355752035788858,43.603482998591744,2
126.0,386.0,95.37150087086934,5.274222840636516,1,0.674265708306717,6,27.404346042034096,8.582964535279437,3,0,0,0,37.81359791860051,31.70425715930881,0
99.0,295.0,69.66770808074702,6.258232435026356,4,1.2137295840480078,0,33.06223312435101,10.157823542240552,2,2,1,0,38.22059851988134,36.639869719634575,0
247.0,322.0,118.70670566225874,5.893106460832168,4,0.2634595867691275,6,24.51008615777449,7.229195974678159,4,2,1,1,27.66810755837425,42.457186289645065,0
284.0,110.0,19.50976725676251,4.254583324421494,3,0.9062822231457645,3,12.686730754112386,7.838324701098937,2,0,1,0,23.27373474961924,25.70814037882252,2
123.0,215.0,95.35029651150884,6.7516201555965765,3,0.6631049312836174,8,23.80576892796669,5.525586902228893,2,0,1,1,27.645321296212085,36.2452178462661,2
239.0,275.0,18.492255147881327,7.013061342265788,1,0.6713098993192037,3,14.950021972001917,7.273951710356901,3,0,0,1,12.612261305984358,36.10624852876916,1
344.0,237.0,16.290110215630136,0.522263628542572,5,0.7988324806131532,0,33.16398073749887,3.8489576786574826,3,0,1,0,22.820336638478597,35.92020147176072,0
121.0,246.0,113.94429311309352,4.08496908915232,5,1.0756061907715309,1,39.52313258596202,14.908323528942754,3,1,2,1,15.396556038959089,35.71604535701532,0
150.0,243.0,116.0236842525178,7.866197515577238,2,0.3531150552288147,14,34.15155322949697,3.034840077960842,4,2,1,0,37.574335204089984,21.567384985991357,1
163.0,217.0,23.199246187347995,4.368226294300721,4,0.5754501946642807,14,26.65011365685716,7.722815400370474,4,0,0,1,58.72803323653078,38.73002110934189,1
175.0,327.0,55.97246249830688,0.9958411520775174,1,0.2611791789299813,0,37.56335430472201,12.673888550989425,3,0,1,0,38.524886969411774,30.827023679562902,0
213.0,283.0,88.59733724249537,0.8815319667984409,3,0.2768708465707638,9,28.8605520475136,4.675558513901711,4,2,2,0,37.748278772554194,31.385617902431527,0
222.0,233.0,22.58652431327234,2.556547239807638,3,1.0965718178442716,4,36.251698034281965,5.166041999602323,0,1,0,0,54.38384263453279,25.19498758888615,2
195.0,286.0,76.17130562529576,7.892848560340454,1,0.4168461283100931,3,18.904803543022933,4.811140416076469,0,0,0,1,46.8626388302829,27.02664690491668,2
276.0,100.0,67.44709613586414,4.000975880668593,2,0.6477775562130424,13,39.53326167951702,6.832045411153666,1,0,0,1,46.7736920452309,33.3427691722995,1
80.0,381.0,45.375323202923056,6.260016944452148,4,0.9274293682960052,1,20.86370204290374,10.685954221828258,4,2,2,1,16.431885686622145,40.95322207487687,0
164.0,225.0,68.58339203674187,8.9580848602271,2,0.7381604175906736,12,31.13557078759504,11.206260285625149,4,2,2,0,18.32858835203617,38.457600946492505,1
168.0,133.0,39.47578328988226,4.663722383822763,1,0.3522563306844344,14,15.72417731537607,7.318244780245063,1,1,0,0,49.95311652212343,23.42644089709806,1
94.0,137.0,78.58828610407511,5.042092522177754,2,0.3491636385771475,7,32.355979844094286,8.92748027477796,0,1,1,1,24.379667859504448,37.90093910989217,2
319.0,166.0,67.77268260864915,9.585573737511725,5,0.610397724516861,9,19.82359047370093,9.64733826605528,3,1,1,0,51.04870030835684,21.91578642737604,1
288.0,219.0,92.3706351235093,1.4549500194577012,4,0.8259333793319953,4,22.396987928859943,3.09691413854185,3,0,1,1,35.14993753579235,36.90839891157393,0
123.0,129.0,83.11565385068023,1.3667385861702728,1,0.5872648854845185,10,12.667804718317107,11.557899212818072,3,2,1,0,15.451540339706716,27.99865343449376,1
131.0,311.0,105.47928850775396,3.28467241521707,3,1.279079976960394,1,25.82045809378993,7.768114787929209,3,0,2,0,29.15568590922713,22.443726599148576,0
213.0,270.0,81.41737242204093,5.900855430933345,1,0.1689908355794753,6,22.07292054477921,6.273142522494254,0,1,1,1,5.059576463622221,39.97914476992791,2
170.0,196.0,90.56100243341328,9.602194910570985,3,0.9687312157634128,10,28.85144303119061,7.270104471811957,0,2,0,1,10.79459937315616,38.097122575776666,1
204.0,360.0,107.51508499885328,6.095297383946121,5,1.2598385426682814,11,13.04881419033702,5.820045352492355,1,0,0,1,29.08434534853273,29.013388636384605,2
226.0,192.0,81.14717172492081,6.124813046410554,2,0.944642280628855,3,15.774160873563003,14.755571447308178,1,2,0,0,7.614070635919061,21.86918804738447,0
153.0,107.0,48.73340827560067,8.350610188860497,5,0.7579176742355592,11,17.838078265248384,3.08541223622974,4,1,1,0,28.92211920678152,35.657932798222575,2
100.0,133.0,117.3895939672026,7.710868990879464,2,1.4680042995009994,9,5.9153080542076895,12.101987160273632,4,0,0,0,34.4645996636113,42.35134131362642,2
283.0,303.0,87.16761765978057,2.485300248823462,2,0.5587307200383471,6,21.781620371706303,8.225167684503791,3,2,0,0,49.8898074726616,37.53631015758416,0
305.0,346.0,68.70842682180366,5.359661221354466,2,1.3136721107031808,7,24.593250131965327,13.248716271897008,3,0,1,1,25.65857258687911,28.92037517663335,2
299.0,219.0,38.38000011697688,7.453685638076865,2,1.4785218564793532,7,39.54567170412496,14.856348014749726,4,2,2,1,12.84539715431223,23.23640308316956,1
83.0,389.0,17.364028758965162,5.684690855457,3,0.3214503747826743,3,21.57083014934801,12.978490423430037,3,1,1,1,35.35134402936214,30.39331050456969,2
349.0,329.0,83.17177161370385,8.05989319494394,5,0.5587991352569712,6,21.762667480059196,5.359763742912531,2,0,1,0,14.619955545235332,21.246144832094743,0
299.0,224.0,67.7870422556188,6.519168351057305,5,1.179800775298324,3,23.566177283607217,6.048665360536867,4,2,0,0,23.517894192614108,21.06199570285583,0
242.0,388.0,72.57640718161502,4.054093278917158,5,0.7015492532502507,14,5.8894409030149,4.042891823356783,0,1,1,0,55.84958814915676,24.05640976580004,1
257.0,113.0,96.50716237121756,1.3489860569480638,5,0.6293530905951146,10,30.420475962104383,5.994422946162312,3,1,1,0,48.47052435964632,34.69138886511183,0
169.0,248.0,90.70592620876704,9.658023892608076,4,0.1884725436115266,4,32.18485430711477,3.6854885293643065,1,0,2,0,52.3319899494281,33.00993336931883,0
181.0,202.0,54.66185809966614,7.935663880191132,3,0.1566951776621907,10,9.568691511884412,7.835273297158828,4,2,0,0,31.01178663625076,32.58204325425909,1
101.0,270.0,101.00836986842172,5.020176588151965,5,1.4910600520801127,3,21.8234607492427,5.3648063241715445,4,1,0,0,54.47006595163832,33.50903073968714,0
111.0,243.0,102.26481344593228,9.554026442977936,2,0.7427745848791247,7,17.196344258322952,12.493506489710988,2,1,2,0,53.35130485163106,25.12924124374193,2
334.0,290.0,16.03570271488832,4.884403853409561,2,0.7271517968758899,13,6.285483859631501,8.01411441394597,4,1,2,0,10.188996755158374,20.841144122276965,1
339.0,213.0,108.7544257282793,2.456443247442458,4,0.8617583274462288,3,37.76648024344912,7.343329151458125,3,0,1,0,51.62348525395434,41.82097131930393,0
104.0,211.0,102.61956737266154,9.322014114849235,2,0.8552575999414888,8,10.814054583166213,9.374946823338009,3,1,1,1,53.184044070688095,22.331820096239973,1
91.0,137.0,48.28161743811529,3.773750822307605,1,0.8085398447505988,8,23.35063003586697,6.690137020201615,1,0,0,0,15.08081812367852,20.678937012193263,1
335.0,164.0,103.5486622697555,4.948231718124396,1,0.396387121585788,8,15.231618835462394,7.381001208311218,3,0,0,0,8.130747168399306,22.244905012571664,2
233.0,312.0,67.77268260864915,4.076127869189399,4,1.280821559019284,10,7.712530007064287,4.293579882055462,2,0,0,0,31.218315095732677,40.25346379979973,2
322.0,237.0,101.16473562491848,7.417898483099939,3,0.7265153647394321,5,26.637062448071458,3.388403652705819,0,1,0,1,43.90621061638646,35.771599635205575,0
137.0,396.0,17.908780219590604,6.936619599107905,2,1.02780040103225,2,22.16608294484113,13.707392206050168,2,2,1,0,12.642151081526285,31.05842906498176,2
219.0,262.0,109.52519450918253,5.2700396502571145,5,0.3773496616789551,3,19.57479378962613,14.31149146925948,0,0,1,0,21.778735182241068,40.54305724795594,0
307.0,182.0,72.19277245349662,8.987998577928995,2,0.383938285860805,9,37.88696684593639,7.9692460163121215,3,0,2,1,38.05127616061158,36.118510119009,1
218.0,244.0,51.48452893651431,5.025992900936348,3,0.3806131269300803,3,17.41584756650926,9.517825489800336,3,1,0,1,21.024177820808504,40.10680199231264,2
178.0,378.0,87.39643050690687,2.3594646480127786,5,1.1298786075305358,12,26.32455123724119,7.778715722028943,0,2,2,1,11.164155057147706,28.6747461851882,2
194.0,267.0,103.2605756376486,2.940602480889696,5,0.8012583393320906,2,7.584084265398328,10.275228527822655,0,0,2,1,56.26480017092852,42.59335630956318,0
90.0,281.0,56.79761829816826,0.8918965053232714,4,0.9683772800753284,7,31.886019336562136,3.938734154931599,1,0,1,0,33.42969549609448,39.97589308564864,0
194.0,155.0,58.67604413683343,5.665954433457252,4,1.128596033426298,8,31.59762638379952,3.584431911960772,2,2,2,1,47.35691049042525,42.59602127585645,2
338.0,190.0,67.77268260864915,2.6052056914274986,5,0.9166167874135566,5,14.656177344651702,13.148637626238,3,2,2,1,50.4488846952447,32.838289265461405,0
299.0,345.0,76.06167529162776,5.274222840636516,3,0.6306021255902404,4,12.28462966901066,13.460354012242943,4,1,2,0,31.915819556972657,32.60175537736868,0
81.0,106.0,47.288196308646825,2.913820550416047,1,0.5326130252586425,13,39.40544539226418,3.731858995058393,0,2,1,1,37.54705196994132,40.77693711651406,1
89.0,115.0,105.85865050436183,7.656547510980594,4,0.9631095543010983,13,26.03065801768549,7.779281645003149,0,2,1,0,16.119484835202222,34.5702220494175,1
104.0,322.0,59.233315978887305,2.535281753735288,2,0.3692182027268842,13,31.882097588656134,5.354204650596619,0,2,1,0,24.46240229801036,32.42521755559757,1
235.0,212.0,46.07214197515283,8.18200500774757,2,1.393112493535606,7,18.430344717692005,3.192549699698388,4,0,2,1,12.146051660917578,38.81886862880118,1
157.0,170.0,34.06111904325375,6.062327118313534,5,1.084325454847083,8,29.665730158094355,5.368607719285352,0,2,0,0,38.88319471185741,22.812635436340923,2
268.0,342.0,70.35463745794793,4.328433732198983,5,0.4224605951835436,9,30.778739045286446,3.7118242675740345,1,2,2,1,49.89988470988661,31.38285986282989,2
205.0,219.0,94.03964242720632,5.349758368485533,2,0.9100115900454996,5,22.277959348846508,5.028706814072022,4,1,0,1,10.438390445842323,26.409326073276315,0
215.0,177.0,67.77268260864915,6.991545723232239,5,0.2270569792578565,9,6.2203739822452775,3.5010427950889,4,2,2,0,8.607359308238518,28.29098267711323,2
279.0,238.0,85.19583170189131,1.0308357488366948,2,0.2282833698585735,14,11.006731127566912,11.83957705938403,0,2,1,1,12.384886332721472,39.41156682686023,1
210.0,165.0,76.86821041187369,4.662746813087202,2,1.1805833621751434,7,7.449612128390042,11.98893934588273,0,1,1,0,33.151527352854025,24.1706779619529,2
314.0,125.0,25.21774185509048,8.304815155523467,4,0.5874302066134875,0,25.044378300366237,5.128888935575461,1,0,0,1,27.710331982990255,34.7521500100707,0
125.0,359.0,44.321066812005306,3.519787125390448,2,0.5542387019669517,8,29.97210866957312,10.633852131159806,0,1,2,1,22.999013683897896,41.36110920377233,2
261.0,191.0,86.05111438605311,5.291494277355991,5,0.3407406333891741,0,19.2218577032524,7.375718863537362,4,0,2,1,58.6689827606199,21.53695836476673,0
170.0,336.0,30.99096955642483,9.42597223311736,3,0.1582576114197133,6,21.392571655401817,5.837794149846753,1,2,1,1,15.77493537137854,42.97776584274662,1
213.0,125.0,32.74533780988073,1.2764646399045738,5,1.2112523925545913,10,29.59711488721116,6.1795284634096594,4,1,0,0,44.303533322035726,41.46496432252787,2
213.0,236.0,109.50617376397705,5.274222840636516,3,0.2040206946257914,6,22.818350752618617,3.533107517935275,4,2,0,1,44.36678639804236,40.87312169930732,0
331.0,259.0,81.37165657080384,1.7575928380269117,3,1.3331307529257548,14,34.42977057958349,13.603895536465975,1,0,2,1,28.70087338267563,31.80279907818248,2
265.0,192.0,41.04526573830499,8.925493605006595,5,1.459958735447445,4,22.35421433238312,5.494951418905112,4,1,0,0,30.891958885656603,36.77742479041356,2
140.0,364.0,48.7295772887325,9.082846695166667,5,0.860044314093048,2,16.76192829272216,14.049496912619835,1,2,1,0,34.05509695832554,30.24411280182188,0
336.0,125.0,85.13100276830164,2.498551453475085,5,1.3997354020762995,9,16.582381380516885,14.758575870662888,0,2,1,0,7.252685991967443,44.10287377574672,0
213.0,136.0,83.14744739048861,4.570013328908103,2,1.4199364497742843,7,6.0620177834447695,3.148476649524382,0,2,1,1,18.83165722205184,44.72276517674328,2
321.0,357.0,108.77343413231355,2.5507825453620265,4,0.5657824720867076,5,39.69848032007153,3.846971824544598,1,2,0,1,8.884252665705311,38.2106924936221,0
280.0,96.0,110.19550217260894,7.6624717475799375,1,1.3867662309270905,5,31.041487052303605,10.396903830736491,3,1,0,0,20.41313204459049,23.079106472984595,0
248.0,270.0,40.09924823131856,3.724295200144705,2,0.3148723609692272,4,32.58415920468364,12.59543272049364,0,1,2,0,56.78991946658319,44.37353002067639,2
338.0,112.0,56.11512038051048,2.5135488088705107,4,1.4684083099595455,1,8.802908018315405,10.68906959137642,2,1,1,1,25.168005782698444,28.652887210286966,0
159.0,170.0,15.215464359667326,4.312207291271775,5,0.9663889172580428,2,39.11136135791632,13.063560275119295,3,2,1,0,5.006051094679501,21.18504545880502,0
187.0,275.0,83.42906474536561,3.5969601164117275,3,0.7477995417505048,3,38.45804870677672,13.299023566462196,3,1,2,0,40.70732199839818,32.58959154052852,0
266.0,159.0,17.57717697283502,6.516906388875398,1,0.161133121607545,14,30.044963411215328,11.94632062012464,1,2,2,0,8.446666469017629,28.9533520676989,1
220.0,281.0,75.74387142183977,4.098611753750038,5,1.0786896797064485,3,10.458639534727013,13.41546196375103,0,2,1,1,24.15057791552534,32.73197780836317,0
309.0,296.0,115.93491391566404,9.635845695181947,5,1.2295768282015167,14,34.64351902258865,14.330470253047862,0,2,1,0,56.66906308836763,25.07848095813145,2
84.0,240.0,78.59403405329076,5.274222840636516,4,1.0681544856549483,11,20.35811709160651,13.231488704000288,1,2,0,0,25.712448170865148,33.82343019530546,1
115.0,243.0,87.17403256189446,7.091359209435854,3,1.335415425724336,9,30.96201746168301,10.442870355903432,4,0,1,1,38.39288274385901,20.854484419463493,2
297.0,327.0,29.488232995350437,9.64283344376628,5,1.108219192200319,6,37.38010024138136,5.650099016057727,0,2,1,0,15.001347212464497,35.106962826904166,2
118.0,261.0,28.407504317701537,3.540474720912444,4,0.2014677293816764,2,24.08752699678928,11.735956482896604,2,2,0,0,49.99416948649789,33.21374764035513,0
188.0,285.0,113.47028615537312,6.828234422158024,1,1.1300630840856627,12,12.219863484205426,13.768154728779624,1,1,0,0,41.641329591671386,30.62335473394157,1
331.0,208.0,57.92344066584851,8.488894514077735,4,0.5836986522958891,0,23.547341331313323,7.868750572606317,3,1,2,1,20.091908553475733,22.9469949911292,0
213.0,389.0,112.84251980333605,8.657401059792901,1,1.021754198505392,13,10.594125363805182,14.73851751489202,0,0,0,0,23.31658082101857,43.170097500241525,1
304.0,200.0,62.49883906191053,9.06028650574716,2,0.3479292165384345,13,38.66901732598468,6.069772871988512,0,0,2,0,37.724956175939646,42.65689741731919,1
332.0,381.0,46.95833349216216,7.306499093239099,5,1.2121969524742575,4,38.06670123177217,12.160493382256067,0,2,0,0,50.31463967460461,25.637238979726423,0
241.0,97.0,16.61040409346903,8.976423501564637,4,0.7210167128425585,9,10.389107872680489,10.466769732577204,0,0,2,0,27.054429117542995,26.311891182890687,1
117.0,208.0,93.88693841046477,5.274222840636516,3,0.7552370684307959,12,17.925001936187982,13.840740268534164,0,1,1,1,41.22480238119163,40.62829645901313,1
243.0,225.0,39.98399884148128,4.396254789062208,2,1.148815253286751,13,36.50686409258374,6.590668265608566,2,1,1,1,10.999988599928892,28.912623680813667,1
105.0,172.0,22.73807696284092,1.6476830852401607,2,0.8516969139345574,5,11.770925124823084,13.779052005411296,2,0,0,0,19.78071030652093,28.86101108647687,1
228.0,344.0,40.16097869197495,8.728254961121975,3,0.2793482542005169,2,21.88834777105252,10.929861580814627,0,2,1,1,37.36711830455387,23.99305985909833,2
251.0,273.0,26.900080413074303,5.274222840636516,4,0.3943592206894713,5,7.207707696987898,3.857043067076729,2,1,0,0,51.70146089666287,31.56339956989453,2
193.0,94.0,86.76678722449104,8.69174904094549,3,1.1212330513392514,13,8.231591036943657,4.390500925419546,1,2,0,1,8.759590214025783,21.44635067827936,1
99.0,121.0,45.08649847480083,5.724465660365965,5,1.332858961823869,11,21.901982994932943,5.5534740568391285,1,2,1,1,13.56796259288034,24.77771130690692,1
258.0,356.0,101.86363469451406,1.8781928236597676,5,0.7619094635843432,12,30.140083859042598,5.577941014381709,1,1,0,0,48.75712259510733,28.260245391502178,0
287.0,393.0,55.05734501528965,8.137317511188334,5,0.9101877491529812,8,38.02806905445208,7.988624356428771,4,0,2,1,30.31457433457219,41.92450317014558,2
347.0,324.0,66.07228594494701,5.274222840636516,4,0.8887884915515997,3,28.95487640720648,4.944939549329243,2,2,2,1,22.020241814306388,36.67220033233801,0
289.0,258.0,97.49140537569669,7.603745339237131,5,1.482384294510622,13,13.613862485121649,12.768776606915866,1,2,1,0,49.11008715382391,23.037242685931336,1
100.0,313.0,67.77268260864915,8.946758204214408,3,0.9735304925543312,3,31.884940873904466,8.689840780859033,4,0,2,0,33.4474439062402,27.276692079413685,2
281.0,195.0,24.386639890536124,8.945608001018263,5,0.8817372180470159,1,14.238180709198517,8.239839621518245,2,1,0,1,28.840923288604404,43.20121031058849,2
280.0,372.0,61.20315727784333,4.036343325254721,3,1.039885755886391,7,32.56323419898752,7.993428250220296,2,0,0,0,23.7637254094008,37.433772638020365,2
154.0,366.0,112.2694483232055,1.3899819259024455,1,0.8162247269865351,14,27.5170037802975,11.725752215348326,4,0,1,1,44.311209273271366,40.19373839940642,2
245.0,380.0,75.53903440054275,1.895517074533723,5,0.400791029411329,5,14.432584650754636,5.90859284918881,1,1,1,1,10.49910893172328,36.34935895968079,0
280.0,192.0,83.90834472133807,3.4264068237631764,3,1.171498148958489,11,21.79750605193553,3.5570316220843057,1,2,0,1,18.416673055540425,23.58381717104561,2
211.0,192.0,25.75664285618629,5.274222840636516,1,1.2497977953093045,13,35.39577374111954,9.534182263407466,4,1,1,0,49.41819237702333,21.57973317721388,1
222.0,243.0,59.72529092817874,5.274222840636516,3,0.4066365824812332,8,9.188901419845456,11.324261908920588,1,1,1,0,58.94264399713166,33.77462605064184,1
157.0,138.0,55.36366057775759,6.73526211889396,1,0.2044782157256937,3,8.33400957245788,7.226647907432532,0,0,2,1,53.970305926182746,34.71857035084089,2
179.0,213.0,91.03819603216644,5.274222840636516,2,0.4042716038023979,9,7.0375285317010015,14.056389524652689,2,2,0,1,55.472414880410966,29.31443979894232,1
92.0,201.0,46.21554284215885,5.719133278363855,3,1.3744170580716166,11,11.416278217076268,10.527379104874347,0,1,2,0,22.16950579343097,22.230100362587724,1
156.0,299.0,20.78224647692745,6.000803258916983,5,1.39983148791108,5,28.82867413758342,12.696635573883842,3,0,2,1,15.052400016698671,43.20315089735708,2
208.0,159.0,110.32359605668168,7.335585787248492,5,0.3485843954687243,6,6.059515665039244,8.17941860013411,2,0,2,1,29.614974975965165,34.49272286632866,0
170.0,244.0,97.81628997811436,5.097488334884993,4,0.2832828249506158,3,24.577415244569284,14.41904935105237,3,2,2,0,51.68400965059564,39.83620405031733,0
152.0,326.0,67.77268260864915,0.8559844626981801,4,0.9400353354320368,2,30.53856624279925,11.848112609683351,4,1,1,0,55.56026085898888,37.05391793038702,0
138.0,203.0,64.1207581327287,8.023718755474093,2,0.9500097832367388,13,13.376612196653811,4.175657569128283,0,2,0,1,25.933627064884035,32.12624389292164,1
251.0,307.0,92.2288973488452,4.585351933467543,5,0.6317588749867851,13,12.083095035376592,5.528646559672298,3,1,1,1,27.497284937180787,35.92765935018831,2
251.0,97.0,66.78186239450352,9.185274750503543,1,0.4739619217449988,13,35.11306118719157,7.315576323818261,0,0,0,0,47.7307278675725,33.82581833818796,1
347.0,387.0,97.63730511286222,5.08504904478327,3,1.403574137216028,11,16.052972149666825,12.015229375185031,2,1,1,1,50.3016992542033,42.99023003696023,2
88.0,156.0,108.69452018725954,7.749437671444283,3,1.4704116504961158,14,29.435697176142018,14.964721433613487,0,2,0,1,51.90428541748901,25.531554676721484,1
213.0,327.0,106.00420672835784,5.274222840636516,5,0.4722537347163374,3,15.219577371138678,13.205496622733124,1,0,2,0,31.0163745259153,30.188734810978666,0
169.0,399.0,39.146413557008735,4.585145027848961,5,1.1145531750302096,7,27.15610113530477,8.584618246320481,2,0,2,1,30.457827708507654,32.394997036288245,2
190.0,129.0,49.13128539878674,1.1897137249715148,1,0.6631148163280268,8,10.834284490626487,8.682973815581622,2,0,0,1,7.430968623523819,21.58744921436028,1
182.0,317.0,43.387719731969895,9.6817907958023,1,1.01762731779074,6,33.49954757470369,11.976866863788205,3,1,1,1,28.51327759787894,25.782401205814637,1
319.0,333.0,53.68726229454892,7.590686906775143,4,0.3473487146424442,0,16.48089997141735,10.356760973751118,4,2,0,0,39.1519764182304,42.286427810568085,2
265.0,362.0,96.21333853096392,2.128033904242311,3,0.8573538548875077,10,30.95382634464316,13.517347339036808,1,2,2,1,24.22478614960143,24.272155684710267,0
108.0,100.0,79.57221601252733,2.317693562182772,2,1.0553157172048715,12,19.77579878362818,6.150778556006326,1,2,1,1,52.510172311232765,25.112237131000317,1
103.0,123.0,92.81508037294296,2.6299063324838605,2,1.1161601716591325,5,31.929801805341143,12.203263239763444,4,2,1,0,20.704640168186607,36.73571108728996,0
213.0,267.0,59.22784780504941,2.009751702028524,5,0.7354749610215314,5,34.09148711606994,4.151632841871017,1,2,0,0,33.64628770254505,25.78811191238408,0
290.0,171.0,61.21320637015392,8.909282013078544,1,0.6493332284817277,7,20.363538974021843,12.766730295673726,1,2,0,0,55.88207078322302,23.816011004254765,1
138.0,112.0,111.1363182856603,5.446097654129928,1,0.2811711234236121,13,29.148955960252284,9.797157266314656,3,0,2,1,28.08632383982214,22.512674592895078,1
288.0,176.0,27.91674152825492,7.647577385878076,2,1.4195278848554926,12,31.01077562341419,3.5139054832163823,1,2,0,0,33.31737243979876,32.1327732290368,1
254.0,304.0,48.27134208722424,1.703287853183724,4,0.1672123276863113,1,9.17602486199743,14.222363588465187,2,0,2,1,38.97355119512868,37.0077353626111,0
339.0,284.0,50.60266427737111,7.813564915874728,3,1.084572453252941,0,16.751669045144936,8.502508008657498,1,1,0,1,22.47624681359267,37.46509138290968,0
295.0,350.0,114.33718802703244,7.442232479266083,2,0.7633536827796088,7,36.27162550743441,7.484025014270996,3,2,0,1,35.81898189677632,35.04731818339174,0
259.0,157.0,98.90165963275554,5.840679866921476,4,0.8936477167439052,9,32.18684845078795,13.014079110611446,3,0,2,1,59.3493678707439,41.02470486168272,2
217.0,358.0,44.97551958433058,9.87475672267928,3,0.6850822759994353,8,36.732223863835614,5.194414034164551,1,2,1,1,45.34267316309175,27.941214676217133,1
213.0,172.0,86.2290181481826,5.274222840636516,3,0.4349252819324993,6,21.70998379538918,9.816512447239646,3,1,1,1,55.4446045746436,24.797072393662216,2
160.0,243.0,119.0063156514547,4.726433355596293,2,1.2020084253756949,3,13.358613773936192,12.897102190115438,3,2,0,1,58.264760893583166,23.120634991191235,0
134.0,347.0,64.34034308721161,9.750246967298722,3,1.0303308822592911,11,32.77162810466006,10.377988444640373,1,2,1,0,55.89004561624441,32.73243571638299,1
240.0,98.0,70.02149318156188,4.120781383730373,3,0.3721708736058266,8,21.79569570577097,14.131578060800043,4,0,0,1,30.328281857722523,26.4782186118238,2
297.0,145.0,57.74560644414495,3.2060687949906943,3,0.6974572517391983,5,14.887610940741908,5.230211284456104,0,1,2,1,29.32209603143793,43.6393642747841,2
213.0,219.0,26.35199681959337,1.6452046477741606,2,0.6729317213133931,6,13.475186746624052,10.625390163858931,1,2,2,0,37.28099053863007,22.545194831417916,2
158.0,128.0,88.62033852709651,3.4765197120750453,4,1.1404940997551736,4,11.484702367793124,13.42431113348903,0,1,1,1,38.65990871507716,40.75521299737287,0
220.0,293.0,51.84714080853129,8.684430883428227,2,0.8902891867104955,7,19.57526987154381,14.952449853129313,2,0,2,1,39.96798547579469,23.24260004613125,1
254.0,272.0,53.80627266014054,3.790274082816844,3,0.1796199092645661,9,25.201712356465805,11.406663412068662,1,2,0,0,39.63494745188679,26.220174111796688,2
235.0,265.0,67.77268260864915,9.50439184514686,1,1.185321446039635,9,28.534045606707775,13.569532995399756,3,2,1,1,15.83047728404148,28.35076885035988,1
311.0,138.0,37.19275949405024,9.861444400249532,5,1.2050111908053662,11,24.571965344394396,5.642726651639401,4,2,2,1,29.024458534483937,33.244685731403145,1
321.0,285.0,49.67257359426915,6.379361080363609,4,0.4999403547417169,14,19.17728809892989,3.278771951424144,4,1,2,1,30.739728982717843,43.70170020332685,1
146.0,245.0,20.37335575862373,4.569064234637379,3,0.169593177739783,3,24.17047532596988,13.723885892997073,1,2,2,1,31.21663902695005,28.54760888259864,2
314.0,227.0,24.231403822731032,4.465766236049853,1,1.30071611708331,8,36.94281271279139,3.273449512040047,2,0,1,0,26.134581539692952,25.202688165838797,1
137.0,171.0,74.50266256633196,2.422844019117924,2,1.0354515193084786,1,14.255062318787154,5.609577964506936,3,1,1,0,5.937690327452788,23.467790951221964,0
243.0,284.0,67.77268260864915,9.92713297585475,4,0.9288066629482048,8,27.31691669315771,9.356671527324604,3,0,0,0,36.4714607776434,29.88149012885909,1
226.0,187.0,15.065960253726622,0.5433667704262615,2,0.5560260490008118,2,17.474106636598087,9.567445472084009,3,1,1,1,15.299635788490106,43.23757448309268,2
183.0,182.0,60.41490654108576,9.267024266457074,2,0.4695577617685227,6,33.37063271449364,6.885395937953135,1,0,1,1,56.65394160367179,29.064434568584694,1
98.0,274.0,23.822168399681622,1.5697210233400092,4,0.1930349575869653,9,24.400981380669403,4.6588687313267485,0,0,1,0,8.874904464059203,37.03444444783752,1
230.0,307.0,65.52093068953155,6.135655939067443,4,1.4306937937319444,7,19.608627101456904,10.938968847329956,0,1,0,1,12.784531084307828,29.399658079181105,2
172.0,383.0,111.18597235693012,9.106240011931638,2,0.6326623095161769,1,18.049919403934048,14.135884892881176,3,0,0,0,55.99881304823902,44.27248218778016,0
129.0,238.0,77.60452845915427,5.698402466648294,4,1.4043790445621305,4,8.105408332337385,4.3768995252111775,0,1,0,0,51.5238743415113,21.802414073542977,0
152.0,178.0,59.39456776845684,6.538438105712093,2,0.3578158478126787,6,9.376002816911758,12.751539820394711,4,2,1,1,5.204026449723721,36.54773254618293,1
185.0,326.0,60.11287045029151,7.341013714691563,3,1.114766059126102,8,6.0601629497296585,14.83111100099854,0,2,2,0,33.75376372079883,23.02211953960229,1
147.0,278.0,108.77787315533796,0.9496172836416854,1,0.3098444021511596,13,5.637955736232314,3.647054537192949,3,2,1,0,38.43205506990113,29.37875425958711,1
234.0,137.0,62.393698143231,8.761253178142951,5,1.3347696658129695,14,21.47371706778708,8.16523374695103,3,2,2,1,45.17575504877106,25.794857512864837,1
150.0,272.0,117.25262264816648,6.984275763577751,3,0.7649916721982551,1,26.798878745260108,9.58135522495912,1,1,1,1,5.856119801831369,38.99109700782431,0
